row_id,source_id,source_citation_short,extraction_status,notes_general,asr_model_name_raw,asr_model_name_standardized,benchmark_name_raw,benchmark_name_standardized,source_paper_name,observation_unit_label,language_label_raw,language_label_standardized,iso_language_code,subgroup_label_raw,subgroup_label_standardized,subgroup_type,linguistic_group_level,transcript_type_raw,transcript_type_standardized,transcript_type_binary,correction_source,reference_condition_notes,training_hours_raw,training_hours_numeric,training_hours_unit,training_hours_source_text,log_training_hours,resource_level_tertile,resource_level_notes,wer_reported,cer_reported,delta_wer_reported,worst_group_wer_reported,macro_avg_wer_reported,micro_avg_wer_reported,other_fairness_metric_name,other_fairness_metric_value,metric_notes,speech_domain_raw,speech_domain_standardized,noise_condition_raw,noise_condition_standardized,recording_condition_notes,evaluation_split,dataset_condition_notes,has_performance_metric,has_training_hours,has_transcript_type,eligible_for_main_analysis,exclusion_reason,ambiguity_flag,verification_flag,group_row_count,micro_avg_notes
OBS096,SRC05,"Ardila et al., 2020",extracted,Table 3; best transfer config (4 layers); CER only,Mozilla DeepSpeech v0.3.0 (4 transferred layers),DeepSpeech v0.3.0,Common Voice,Common Voice,Common Voice: A Massively-Multilingual Speech Corpus,DeepSpeech v0.3.0 | Kabyle | Common Voice,Kabyle,Kabyle,kab,,,none,language,Raw ASR output evaluated against crowd-validated reference (2/3 up-vote approval; no human transcript correction),single_reference_crowd_validated,curated_reference,crowd_reference_validation,"REFERENCE is crowd-voted (approve/reject only, no editing). ASR OUTPUT is raw/uncorrected.",192 total hours,192.0,hours,Common Voice Table 1 total corpus hours; model trained on this data,2.2833,Low,Total corpus hours from Table 1; model was trained on Common Voice,,24.92,,,,,,,CER only; WER not reported in Common Voice paper,Read speech from prompted sentences,read,Crowdsourced via web browser or iOS app; uncontrolled environments,mixed,Mono 16-bit MPEG-3 at 48 kHz; high device and environment variability,test,,True,True,True,True,,False,verified,,
OBS097,SRC05,"Ardila et al., 2020",extracted,Table 3; best transfer config (4 layers); CER only,Mozilla DeepSpeech v0.3.0 (4 transferred layers),DeepSpeech v0.3.0,Common Voice,Common Voice,Common Voice: A Massively-Multilingual Speech Corpus,DeepSpeech v0.3.0 | German | Common Voice,German,German,de,,,none,language,Raw ASR output evaluated against crowd-validated reference (2/3 up-vote approval; no human transcript correction),single_reference_crowd_validated,curated_reference,crowd_reference_validation,"REFERENCE is crowd-voted (approve/reject only, no editing). ASR OUTPUT is raw/uncorrected.",340 total hours,340.0,hours,Common Voice Table 1 total corpus hours; model trained on this data,2.5315,Low,Total corpus hours from Table 1; model was trained on Common Voice,,43.76,,,,,,,CER only; WER not reported in Common Voice paper,Read speech from prompted sentences,read,Crowdsourced via web browser or iOS app; uncontrolled environments,mixed,Mono 16-bit MPEG-3 at 48 kHz; high device and environment variability,test,,True,True,True,True,,False,verified,,
OBS098,SRC06,"Pratap et al., 2020",extracted,Table 6; 5-gram LM beam search on test split; model trained on MLS data,CTC Transformer + 5-gram KenLM,CTC Transformer (5-gram LM),MLS,MLS,MLS: A Large-Scale Multilingual Dataset for Speech Research,CTC Transformer (5-gram LM) | English | MLS,English,English,en,,,none,language,Raw ASR output evaluated against human-verified reference (dev/test transcripts human-checked for clear errors),single_reference_human_verified,curated_reference,human_reference_verification,REFERENCE is human-verified for dev/test splits; ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,44659.74 hours,44659.74,hours,MLS Table 2 train hours; model was trained on MLS,4.6499,Medium,,5.88,,14.81,20.39,10.8075,,,,,Read audiobook speech (LibriVox),read,Volunteer home recordings,mixed,48 kHz downsampled to 16 kHz; multi-speaker Dramatic Readings excluded,test,,True,True,True,True,,False,verified,8.0,not_computed_no_weight_column
OBS099,SRC06,"Pratap et al., 2020",extracted,Table 6; 5-gram LM beam search on test split; model trained on MLS data,CTC Transformer + 5-gram KenLM,CTC Transformer (5-gram LM),MLS,MLS,MLS: A Large-Scale Multilingual Dataset for Speech Research,CTC Transformer (5-gram LM) | German | MLS,German,German,de,,,none,language,Raw ASR output evaluated against human-verified reference (dev/test transcripts human-checked for clear errors),single_reference_human_verified,curated_reference,human_reference_verification,REFERENCE is human-verified for dev/test splits; ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,1966.51 hours,1966.51,hours,MLS Table 2 train hours; model was trained on MLS,3.2937,Low,,6.49,,14.81,20.39,10.8075,,,,,Read audiobook speech (LibriVox),read,Volunteer home recordings,mixed,48 kHz downsampled to 16 kHz; multi-speaker Dramatic Readings excluded,test,,True,True,True,True,,False,verified,8.0,not_computed_no_weight_column
OBS100,SRC06,"Pratap et al., 2020",extracted,Table 6; 5-gram LM beam search on test split; model trained on MLS data,CTC Transformer + 5-gram KenLM,CTC Transformer (5-gram LM),MLS,MLS,MLS: A Large-Scale Multilingual Dataset for Speech Research,CTC Transformer (5-gram LM) | Dutch | MLS,Dutch,Dutch,nl,,,none,language,Raw ASR output evaluated against human-verified reference (dev/test transcripts human-checked for clear errors),single_reference_human_verified,curated_reference,human_reference_verification,REFERENCE is human-verified for dev/test splits; ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,1554.24 hours,1554.24,hours,MLS Table 2 train hours; model was trained on MLS,3.1915,Low,,12.02,,14.81,20.39,10.8075,,,,,Read audiobook speech (LibriVox),read,Volunteer home recordings,mixed,48 kHz downsampled to 16 kHz; multi-speaker Dramatic Readings excluded,test,,True,True,True,True,,False,verified,8.0,not_computed_no_weight_column
OBS101,SRC06,"Pratap et al., 2020",extracted,Table 6; 5-gram LM beam search on test split; model trained on MLS data,CTC Transformer + 5-gram KenLM,CTC Transformer (5-gram LM),MLS,MLS,MLS: A Large-Scale Multilingual Dataset for Speech Research,CTC Transformer (5-gram LM) | French | MLS,French,French,fr,,,none,language,Raw ASR output evaluated against human-verified reference (dev/test transcripts human-checked for clear errors),single_reference_human_verified,curated_reference,human_reference_verification,REFERENCE is human-verified for dev/test splits; ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,1076.58 hours,1076.58,hours,MLS Table 2 train hours; model was trained on MLS,3.032,Low,,5.58,,14.81,20.39,10.8075,,,,,Read audiobook speech (LibriVox),read,Volunteer home recordings,mixed,48 kHz downsampled to 16 kHz; multi-speaker Dramatic Readings excluded,test,,True,True,True,True,,False,verified,8.0,not_computed_no_weight_column
OBS102,SRC06,"Pratap et al., 2020",extracted,Table 6; 5-gram LM beam search on test split; model trained on MLS data,CTC Transformer + 5-gram KenLM,CTC Transformer (5-gram LM),MLS,MLS,MLS: A Large-Scale Multilingual Dataset for Speech Research,CTC Transformer (5-gram LM) | Spanish | MLS,Spanish,Spanish,es,,,none,language,Raw ASR output evaluated against human-verified reference (dev/test transcripts human-checked for clear errors),single_reference_human_verified,curated_reference,human_reference_verification,REFERENCE is human-verified for dev/test splits; ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,917.68 hours,917.68,hours,MLS Table 2 train hours; model was trained on MLS,2.9627,Low,,6.07,,14.81,20.39,10.8075,,,,,Read audiobook speech (LibriVox),read,Volunteer home recordings,mixed,48 kHz downsampled to 16 kHz; multi-speaker Dramatic Readings excluded,test,,True,True,True,True,,False,verified,8.0,not_computed_no_weight_column
OBS103,SRC06,"Pratap et al., 2020",extracted,Table 6; 5-gram LM beam search on test split; model trained on MLS data,CTC Transformer + 5-gram KenLM,CTC Transformer (5-gram LM),MLS,MLS,MLS: A Large-Scale Multilingual Dataset for Speech Research,CTC Transformer (5-gram LM) | Italian | MLS,Italian,Italian,it,,,none,language,Raw ASR output evaluated against human-verified reference (dev/test transcripts human-checked for clear errors),single_reference_human_verified,curated_reference,human_reference_verification,REFERENCE is human-verified for dev/test splits; ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,247.38 hours,247.38,hours,MLS Table 2 train hours; model was trained on MLS,2.3934,Low,,10.54,,14.81,20.39,10.8075,,,,,Read audiobook speech (LibriVox),read,Volunteer home recordings,mixed,48 kHz downsampled to 16 kHz; multi-speaker Dramatic Readings excluded,test,,True,True,True,True,,False,verified,8.0,not_computed_no_weight_column
OBS104,SRC06,"Pratap et al., 2020",extracted,Table 6; 5-gram LM beam search on test split; model trained on MLS data,CTC Transformer + 5-gram KenLM,CTC Transformer (5-gram LM),MLS,MLS,MLS: A Large-Scale Multilingual Dataset for Speech Research,CTC Transformer (5-gram LM) | Portuguese | MLS,Portuguese,Portuguese,pt,,,none,language,Raw ASR output evaluated against human-verified reference (dev/test transcripts human-checked for clear errors),single_reference_human_verified,curated_reference,human_reference_verification,REFERENCE is human-verified for dev/test splits; ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,160.96 hours,160.96,hours,MLS Table 2 train hours; model was trained on MLS,2.2067,Low,,19.49,,14.81,20.39,10.8075,,,,,Read audiobook speech (LibriVox),read,Volunteer home recordings,mixed,48 kHz downsampled to 16 kHz; multi-speaker Dramatic Readings excluded,test,,True,True,True,True,,False,verified,8.0,not_computed_no_weight_column
OBS105,SRC06,"Pratap et al., 2020",extracted,Table 6; 5-gram LM beam search on test split; model trained on MLS data,CTC Transformer + 5-gram KenLM,CTC Transformer (5-gram LM),MLS,MLS,MLS: A Large-Scale Multilingual Dataset for Speech Research,CTC Transformer (5-gram LM) | Polish | MLS,Polish,Polish,pl,,,none,language,Raw ASR output evaluated against human-verified reference (dev/test transcripts human-checked for clear errors),single_reference_human_verified,curated_reference,human_reference_verification,REFERENCE is human-verified for dev/test splits; ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,103.65 hours,103.65,hours,MLS Table 2 train hours; model was trained on MLS,2.0156,Low,,20.39,,14.81,20.39,10.8075,,,,,Read audiobook speech (LibriVox),read,Volunteer home recordings,mixed,48 kHz downsampled to 16 kHz; multi-speaker Dramatic Readings excluded,test,,True,True,True,True,,False,verified,8.0,not_computed_no_weight_column
OBS106,SRC07,"Bapna et al., 2022",extracted,Table 10,mSLAM-CTC (2B),mSLAM-CTC 2B,VoxPopuli,VoxPopuli,mSLAM: Massively Multilingual Joint Pre-training for Speech and Text,mSLAM-CTC 2B | English | VoxPopuli,English,English,en,,,none,language,Raw ASR output evaluated against standard benchmark references inherited from source datasets,single_reference_raw,standard_reference,none,References inherited from VoxPopuli/MLS/BABEL. ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,~429k hours total across 51 languages (unlabeled pre-training),,,Only total multilingual hours reported; no per-language allocation,,Missing,Per-language training hours not reported; total ~429k hours across 51 languages,7.0,,9.4,15.4,9.12142857142857,,,,,European Parliament proceedings,read,Parliamentary recordings,clean,,test,,True,False,True,False,missing_training_hours,False,verified,14.0,not_computed_no_weight_column
OBS107,SRC07,"Bapna et al., 2022",extracted,Table 10,mSLAM-CTC (2B),mSLAM-CTC 2B,VoxPopuli,VoxPopuli,mSLAM: Massively Multilingual Joint Pre-training for Speech and Text,mSLAM-CTC 2B | German | VoxPopuli,German,German,de,,,none,language,Raw ASR output evaluated against standard benchmark references inherited from source datasets,single_reference_raw,standard_reference,none,References inherited from VoxPopuli/MLS/BABEL. ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,~429k hours total across 51 languages (unlabeled pre-training),,,Only total multilingual hours reported; no per-language allocation,,Missing,Per-language training hours not reported; total ~429k hours across 51 languages,8.7,,9.4,15.4,9.12142857142857,,,,,European Parliament proceedings,read,Parliamentary recordings,clean,,test,,True,False,True,False,missing_training_hours,False,verified,14.0,not_computed_no_weight_column
OBS108,SRC07,"Bapna et al., 2022",extracted,Table 10,mSLAM-CTC (2B),mSLAM-CTC 2B,VoxPopuli,VoxPopuli,mSLAM: Massively Multilingual Joint Pre-training for Speech and Text,mSLAM-CTC 2B | Italian | VoxPopuli,Italian,Italian,it,,,none,language,Raw ASR output evaluated against standard benchmark references inherited from source datasets,single_reference_raw,standard_reference,none,References inherited from VoxPopuli/MLS/BABEL. ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,~429k hours total across 51 languages (unlabeled pre-training),,,Only total multilingual hours reported; no per-language allocation,,Missing,Per-language training hours not reported; total ~429k hours across 51 languages,15.4,,9.4,15.4,9.12142857142857,,,,,European Parliament proceedings,read,Parliamentary recordings,clean,,test,,True,False,True,False,missing_training_hours,False,verified,14.0,not_computed_no_weight_column
OBS109,SRC07,"Bapna et al., 2022",extracted,Table 10,mSLAM-CTC (2B),mSLAM-CTC 2B,VoxPopuli,VoxPopuli,mSLAM: Massively Multilingual Joint Pre-training for Speech and Text,mSLAM-CTC 2B | French | VoxPopuli,French,French,fr,,,none,language,Raw ASR output evaluated against standard benchmark references inherited from source datasets,single_reference_raw,standard_reference,none,References inherited from VoxPopuli/MLS/BABEL. ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,~429k hours total across 51 languages (unlabeled pre-training),,,Only total multilingual hours reported; no per-language allocation,,Missing,Per-language training hours not reported; total ~429k hours across 51 languages,9.4,,9.4,15.4,9.12142857142857,,,,,European Parliament proceedings,read,Parliamentary recordings,clean,,test,,True,False,True,False,missing_training_hours,False,verified,14.0,not_computed_no_weight_column
OBS110,SRC07,"Bapna et al., 2022",extracted,Table 10,mSLAM-CTC (2B),mSLAM-CTC 2B,VoxPopuli,VoxPopuli,mSLAM: Massively Multilingual Joint Pre-training for Speech and Text,mSLAM-CTC 2B | Spanish | VoxPopuli,Spanish,Spanish,es,,,none,language,Raw ASR output evaluated against standard benchmark references inherited from source datasets,single_reference_raw,standard_reference,none,References inherited from VoxPopuli/MLS/BABEL. ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,~429k hours total across 51 languages (unlabeled pre-training),,,Only total multilingual hours reported; no per-language allocation,,Missing,Per-language training hours not reported; total ~429k hours across 51 languages,8.4,,9.4,15.4,9.12142857142857,,,,,European Parliament proceedings,read,Parliamentary recordings,clean,,test,,True,False,True,False,missing_training_hours,False,verified,14.0,not_computed_no_weight_column
OBS111,SRC07,"Bapna et al., 2022",extracted,Table 10,mSLAM-CTC (2B),mSLAM-CTC 2B,VoxPopuli,VoxPopuli,mSLAM: Massively Multilingual Joint Pre-training for Speech and Text,mSLAM-CTC 2B | Polish | VoxPopuli,Polish,Polish,pl,,,none,language,Raw ASR output evaluated against standard benchmark references inherited from source datasets,single_reference_raw,standard_reference,none,References inherited from VoxPopuli/MLS/BABEL. ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,~429k hours total across 51 languages (unlabeled pre-training),,,Only total multilingual hours reported; no per-language allocation,,Missing,Per-language training hours not reported; total ~429k hours across 51 languages,6.4,,9.4,15.4,9.12142857142857,,,,,European Parliament proceedings,read,Parliamentary recordings,clean,,test,,True,False,True,False,missing_training_hours,False,verified,14.0,not_computed_no_weight_column
OBS112,SRC07,"Bapna et al., 2022",extracted,Table 10,mSLAM-CTC (2B),mSLAM-CTC 2B,VoxPopuli,VoxPopuli,mSLAM: Massively Multilingual Joint Pre-training for Speech and Text,mSLAM-CTC 2B | Romanian | VoxPopuli,Romanian,Romanian,ro,,,none,language,Raw ASR output evaluated against standard benchmark references inherited from source datasets,single_reference_raw,standard_reference,none,References inherited from VoxPopuli/MLS/BABEL. ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,~429k hours total across 51 languages (unlabeled pre-training),,,Only total multilingual hours reported; no per-language allocation,,Missing,Per-language training hours not reported; total ~429k hours across 51 languages,7.8,,9.4,15.4,9.12142857142857,,,,,European Parliament proceedings,read,Parliamentary recordings,clean,,test,,True,False,True,False,missing_training_hours,False,verified,14.0,not_computed_no_weight_column
OBS113,SRC07,"Bapna et al., 2022",extracted,Table 10,mSLAM-CTC (2B),mSLAM-CTC 2B,VoxPopuli,VoxPopuli,mSLAM: Massively Multilingual Joint Pre-training for Speech and Text,mSLAM-CTC 2B | Hungarian | VoxPopuli,Hungarian,Hungarian,hu,,,none,language,Raw ASR output evaluated against standard benchmark references inherited from source datasets,single_reference_raw,standard_reference,none,References inherited from VoxPopuli/MLS/BABEL. ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,~429k hours total across 51 languages (unlabeled pre-training),,,Only total multilingual hours reported; no per-language allocation,,Missing,Per-language training hours not reported; total ~429k hours across 51 languages,8.4,,9.4,15.4,9.12142857142857,,,,,European Parliament proceedings,read,Parliamentary recordings,clean,,test,,True,False,True,False,missing_training_hours,False,verified,14.0,not_computed_no_weight_column
OBS114,SRC07,"Bapna et al., 2022",extracted,Table 10,mSLAM-CTC (2B),mSLAM-CTC 2B,VoxPopuli,VoxPopuli,mSLAM: Massively Multilingual Joint Pre-training for Speech and Text,mSLAM-CTC 2B | Dutch | VoxPopuli,Dutch,Dutch,nl,,,none,language,Raw ASR output evaluated against standard benchmark references inherited from source datasets,single_reference_raw,standard_reference,none,References inherited from VoxPopuli/MLS/BABEL. ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,~429k hours total across 51 languages (unlabeled pre-training),,,Only total multilingual hours reported; no per-language allocation,,Missing,Per-language training hours not reported; total ~429k hours across 51 languages,10.5,,9.4,15.4,9.12142857142857,,,,,European Parliament proceedings,read,Parliamentary recordings,clean,,test,,True,False,True,False,missing_training_hours,False,verified,14.0,not_computed_no_weight_column
OBS115,SRC07,"Bapna et al., 2022",extracted,Table 10,mSLAM-CTC (2B),mSLAM-CTC 2B,VoxPopuli,VoxPopuli,mSLAM: Massively Multilingual Joint Pre-training for Speech and Text,mSLAM-CTC 2B | Czech | VoxPopuli,Czech,Czech,cs,,,none,language,Raw ASR output evaluated against standard benchmark references inherited from source datasets,single_reference_raw,standard_reference,none,References inherited from VoxPopuli/MLS/BABEL. ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,~429k hours total across 51 languages (unlabeled pre-training),,,Only total multilingual hours reported; no per-language allocation,,Missing,Per-language training hours not reported; total ~429k hours across 51 languages,6.8,,9.4,15.4,9.12142857142857,,,,,European Parliament proceedings,read,Parliamentary recordings,clean,,test,,True,False,True,False,missing_training_hours,False,verified,14.0,not_computed_no_weight_column
OBS116,SRC07,"Bapna et al., 2022",extracted,Table 10,mSLAM-CTC (2B),mSLAM-CTC 2B,VoxPopuli,VoxPopuli,mSLAM: Massively Multilingual Joint Pre-training for Speech and Text,mSLAM-CTC 2B | Slovenian | VoxPopuli,Slovenian,Slovenian,sl,,,none,language,Raw ASR output evaluated against standard benchmark references inherited from source datasets,single_reference_raw,standard_reference,none,References inherited from VoxPopuli/MLS/BABEL. ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,~429k hours total across 51 languages (unlabeled pre-training),,,Only total multilingual hours reported; no per-language allocation,,Missing,Per-language training hours not reported; total ~429k hours across 51 languages,15.1,,9.4,15.4,9.12142857142857,,,,,European Parliament proceedings,read,Parliamentary recordings,clean,,test,,True,False,True,False,missing_training_hours,False,verified,14.0,not_computed_no_weight_column
OBS117,SRC07,"Bapna et al., 2022",extracted,Table 10,mSLAM-CTC (2B),mSLAM-CTC 2B,VoxPopuli,VoxPopuli,mSLAM: Massively Multilingual Joint Pre-training for Speech and Text,mSLAM-CTC 2B | Finnish | VoxPopuli,Finnish,Finnish,fi,,,none,language,Raw ASR output evaluated against standard benchmark references inherited from source datasets,single_reference_raw,standard_reference,none,References inherited from VoxPopuli/MLS/BABEL. ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,~429k hours total across 51 languages (unlabeled pre-training),,,Only total multilingual hours reported; no per-language allocation,,Missing,Per-language training hours not reported; total ~429k hours across 51 languages,8.7,,9.4,15.4,9.12142857142857,,,,,European Parliament proceedings,read,Parliamentary recordings,clean,,test,,True,False,True,False,missing_training_hours,False,verified,14.0,not_computed_no_weight_column
OBS118,SRC07,"Bapna et al., 2022",extracted,Table 10,mSLAM-CTC (2B),mSLAM-CTC 2B,VoxPopuli,VoxPopuli,mSLAM: Massively Multilingual Joint Pre-training for Speech and Text,mSLAM-CTC 2B | Croatian | VoxPopuli,Croatian,Croatian,hr,,,none,language,Raw ASR output evaluated against standard benchmark references inherited from source datasets,single_reference_raw,standard_reference,none,References inherited from VoxPopuli/MLS/BABEL. ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,~429k hours total across 51 languages (unlabeled pre-training),,,Only total multilingual hours reported; no per-language allocation,,Missing,Per-language training hours not reported; total ~429k hours across 51 languages,9.1,,9.4,15.4,9.12142857142857,,,,,European Parliament proceedings,read,Parliamentary recordings,clean,,test,,True,False,True,False,missing_training_hours,False,verified,14.0,not_computed_no_weight_column
OBS119,SRC07,"Bapna et al., 2022",extracted,Table 10,mSLAM-CTC (2B),mSLAM-CTC 2B,VoxPopuli,VoxPopuli,mSLAM: Massively Multilingual Joint Pre-training for Speech and Text,mSLAM-CTC 2B | Slovak | VoxPopuli,Slovak,Slovak,sk,,,none,language,Raw ASR output evaluated against standard benchmark references inherited from source datasets,single_reference_raw,standard_reference,none,References inherited from VoxPopuli/MLS/BABEL. ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,~429k hours total across 51 languages (unlabeled pre-training),,,Only total multilingual hours reported; no per-language allocation,,Missing,Per-language training hours not reported; total ~429k hours across 51 languages,6.0,,9.4,15.4,9.12142857142857,,,,,European Parliament proceedings,read,Parliamentary recordings,clean,,test,,True,False,True,False,missing_training_hours,False,verified,14.0,not_computed_no_weight_column
OBS120,SRC07,"Bapna et al., 2022",extracted,Table 12; 10h fine-tuning only; pre-training on ~429k hours unlabeled,mSLAM-CTC (2B),mSLAM-CTC 2B,MLS 10-hour,MLS,mSLAM: Massively Multilingual Joint Pre-training for Speech and Text,mSLAM-CTC 2B | English | MLS,English,English,en,,,none,language,Raw ASR output evaluated against standard benchmark references inherited from source datasets,single_reference_raw,standard_reference,none,References inherited from VoxPopuli/MLS/BABEL. ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,10 hours fine-tuning per language; pre-trained on ~429k hours total,,,10h is fine-tuning subset only; pre-training ~429k hours total; neither is a per-language training hour count,,Missing,"Ambiguous: 10h is fine-tuning data, ~429k is total pre-training; neither is a defensible per-language training hour count",11.9,,9.399999999999999,15.2,9.7375,,,,,Read audiobook speech (LibriVox via MLS),read,Volunteer home recordings,mixed,,test,,True,False,True,False,missing_training_hours,True,needs_review,8.0,not_computed_no_weight_column
OBS121,SRC07,"Bapna et al., 2022",extracted,Table 12; 10h fine-tuning only; pre-training on ~429k hours unlabeled,mSLAM-CTC (2B),mSLAM-CTC 2B,MLS 10-hour,MLS,mSLAM: Massively Multilingual Joint Pre-training for Speech and Text,mSLAM-CTC 2B | German | MLS,German,German,de,,,none,language,Raw ASR output evaluated against standard benchmark references inherited from source datasets,single_reference_raw,standard_reference,none,References inherited from VoxPopuli/MLS/BABEL. ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,10 hours fine-tuning per language; pre-trained on ~429k hours total,,,10h is fine-tuning subset only; pre-training ~429k hours total; neither is a per-language training hour count,,Missing,"Ambiguous: 10h is fine-tuning data, ~429k is total pre-training; neither is a defensible per-language training hour count",6.6,,9.399999999999999,15.2,9.7375,,,,,Read audiobook speech (LibriVox via MLS),read,Volunteer home recordings,mixed,,test,,True,False,True,False,missing_training_hours,True,needs_review,8.0,not_computed_no_weight_column
OBS122,SRC07,"Bapna et al., 2022",extracted,Table 12; 10h fine-tuning only; pre-training on ~429k hours unlabeled,mSLAM-CTC (2B),mSLAM-CTC 2B,MLS 10-hour,MLS,mSLAM: Massively Multilingual Joint Pre-training for Speech and Text,mSLAM-CTC 2B | Dutch | MLS,Dutch,Dutch,nl,,,none,language,Raw ASR output evaluated against standard benchmark references inherited from source datasets,single_reference_raw,standard_reference,none,References inherited from VoxPopuli/MLS/BABEL. ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,10 hours fine-tuning per language; pre-trained on ~429k hours total,,,10h is fine-tuning subset only; pre-training ~429k hours total; neither is a per-language training hour count,,Missing,"Ambiguous: 10h is fine-tuning data, ~429k is total pre-training; neither is a defensible per-language training hour count",12.4,,9.399999999999999,15.2,9.7375,,,,,Read audiobook speech (LibriVox via MLS),read,Volunteer home recordings,mixed,,test,,True,False,True,False,missing_training_hours,True,needs_review,8.0,not_computed_no_weight_column
OBS123,SRC07,"Bapna et al., 2022",extracted,Table 12; 10h fine-tuning only; pre-training on ~429k hours unlabeled,mSLAM-CTC (2B),mSLAM-CTC 2B,MLS 10-hour,MLS,mSLAM: Massively Multilingual Joint Pre-training for Speech and Text,mSLAM-CTC 2B | French | MLS,French,French,fr,,,none,language,Raw ASR output evaluated against standard benchmark references inherited from source datasets,single_reference_raw,standard_reference,none,References inherited from VoxPopuli/MLS/BABEL. ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,10 hours fine-tuning per language; pre-trained on ~429k hours total,,,10h is fine-tuning subset only; pre-training ~429k hours total; neither is a per-language training hour count,,Missing,"Ambiguous: 10h is fine-tuning data, ~429k is total pre-training; neither is a defensible per-language training hour count",8.5,,9.399999999999999,15.2,9.7375,,,,,Read audiobook speech (LibriVox via MLS),read,Volunteer home recordings,mixed,,test,,True,False,True,False,missing_training_hours,True,needs_review,8.0,not_computed_no_weight_column
OBS124,SRC07,"Bapna et al., 2022",extracted,Table 12; 10h fine-tuning only; pre-training on ~429k hours unlabeled,mSLAM-CTC (2B),mSLAM-CTC 2B,MLS 10-hour,MLS,mSLAM: Massively Multilingual Joint Pre-training for Speech and Text,mSLAM-CTC 2B | Spanish | MLS,Spanish,Spanish,es,,,none,language,Raw ASR output evaluated against standard benchmark references inherited from source datasets,single_reference_raw,standard_reference,none,References inherited from VoxPopuli/MLS/BABEL. ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,10 hours fine-tuning per language; pre-trained on ~429k hours total,,,10h is fine-tuning subset only; pre-training ~429k hours total; neither is a per-language training hour count,,Missing,"Ambiguous: 10h is fine-tuning data, ~429k is total pre-training; neither is a defensible per-language training hour count",5.8,,9.399999999999999,15.2,9.7375,,,,,Read audiobook speech (LibriVox via MLS),read,Volunteer home recordings,mixed,,test,,True,False,True,False,missing_training_hours,True,needs_review,8.0,not_computed_no_weight_column
OBS125,SRC07,"Bapna et al., 2022",extracted,Table 12; 10h fine-tuning only; pre-training on ~429k hours unlabeled,mSLAM-CTC (2B),mSLAM-CTC 2B,MLS 10-hour,MLS,mSLAM: Massively Multilingual Joint Pre-training for Speech and Text,mSLAM-CTC 2B | Italian | MLS,Italian,Italian,it,,,none,language,Raw ASR output evaluated against standard benchmark references inherited from source datasets,single_reference_raw,standard_reference,none,References inherited from VoxPopuli/MLS/BABEL. ASR OUTPUT is raw/uncorrected. No post-ASR correction applied.,10 hours fine-tuning per language; pre-trained on ~429k hours total,,,10h is fine-tuning subset only; pre-training ~429k hours total; neither is a per-language training hour count,,Missing,"Ambiguous: 10h is fine-tuning data, ~429k is total pre-training; neither is a defensible per-language training hour count",9.8,,9.399999999999999,15.2,9.7375,,,,,Read audiobook speech (LibriVox via MLS),read,Volunteer home recordings,mixed,,test,,True,False,True,False,missing_training_hours,True,needs_review,8.0,not_computed_no_weight_column
